env,seed,episodes,holdout_episodes,q_mse,q_r2,v_mse,v_r2,mean_abs_influence,p95_abs_influence,mean_action_spread,time_abs_influence_abs_gae_corr,signed_influence_gae_corr,acct_credit_gae_corr
delayed_simple_spread_mappo,0,600,16,0.027180365514041176,0.31741601085116944,0.03675581589017436,0.07694650310076101,0.014944677750269572,0.03727795183658599,0.017844780921780816,-0.06568083161625031,-0.033128828301004755,0.10080085038208186
delayed_simple_spread_mappo,1,600,16,0.023800072522093978,0.21050346404367826,0.02092408720130268,0.30590571318044646,0.01344086969892184,0.03380451202392577,0.016624500760808587,-0.1333002106934549,0.003743432096568743,0.12950013480744715
delayed_simple_spread_mappo,2,600,16,0.04299114780808055,-0.10397611426873143,0.03398947615527541,0.12717915838297833,0.012542741869886716,0.032249577343463884,0.01445612040522974,-0.04074978570524792,-0.02839643663483847,0.11124262088003344
delayed_simple_spread_mappo,3,600,16,0.06212138221911411,0.310010555027162,0.05963245851006842,0.33765532124512576,0.01453513947625955,0.036796486377716056,0.017575195490693054,0.04760043913830854,-0.065853035880209,0.08428877438429687
delayed_simple_spread_mappo,4,600,16,0.032286915208300196,0.3981676108573182,0.026541085184783028,0.5052706458902876,0.013115241924921672,0.034468013048172,0.015669840827273827,-0.06156090064535969,-0.0032726025357797204,0.12263358858988346
delayed_simple_spread_mappo,5,600,16,0.012492732745435503,0.3421822522649789,0.0108333598010978,0.42955824878547477,0.014111619393030803,0.03521197736263275,0.016706668886278444,0.020071579905198693,-0.0262594131093098,0.0828460317333777
delayed_simple_spread_mappo,6,600,16,0.03418697172762664,0.3162570091997997,0.040943902989312865,0.18111768108659154,0.011957187627752622,0.03108355402946472,0.015170138871762901,-0.10791979607339185,-0.01164948054385536,0.1361833781024916
delayed_simple_spread_mappo,7,600,16,0.027655540055111266,0.46147409581429655,0.0246745796832362,0.5195212131877674,0.013240160917242368,0.033817332983016944,0.015217904818127863,0.17022915771730865,-0.023584829589488814,0.10315362718860538
