env,seed,episodes,holdout_episodes,q_mse,q_r2,v_mse,v_r2,mean_abs_influence,p95_abs_influence,mean_action_spread,time_abs_influence_abs_gae_corr,signed_influence_gae_corr,acct_credit_gae_corr
delayed_simple_spread_mappo,0,300,16,0.05592851024273268,0.23668534089731674,0.04592281224871798,0.3732435277726439,0.01576727089782556,0.038174241781234734,0.018821939786624473,0.027423009961868035,-0.05363488771481719,0.0758669673630432
delayed_simple_spread_mappo,1,300,16,0.05124676691125213,0.027029714318496323,0.04245903290257341,0.19387348972630358,0.012421505923072496,0.03098138272762298,0.014003372385341209,0.05047592354772076,-0.027740360441271403,0.13698216535349292
delayed_simple_spread_mappo,2,300,16,0.05325794876904283,-0.6350987856679973,0.051562112903547515,-0.5830340849340592,0.014321410929163296,0.03490021526813506,0.016587908001965843,0.12999539971390772,0.007463062667462696,0.16772081355146787
delayed_simple_spread_mappo,3,300,16,0.03297253573327333,-0.5837177152137893,0.03272489722261185,-0.5718232858779229,0.016953245302041373,0.04136303663253784,0.020004579157878954,0.025247936183797604,0.03612202056057277,0.1541651063700967
delayed_simple_spread_mappo,4,300,16,0.01703500599041057,0.3683712445446631,0.020384084759464925,0.24419315760941385,0.015105027928948403,0.03662319779396057,0.0169367552845506,-0.07657975357156692,0.026406493760796276,0.1365308174589397
delayed_simple_spread_mappo,5,300,16,0.02614522474839444,-0.7978127827018071,0.024871103881277917,-0.7102009605181077,0.015977470378081005,0.03789803087711333,0.018441392338330236,0.003299244792627559,0.0044503934844219535,0.11307439620406803
delayed_simple_spread_mappo,6,300,16,0.032577624445878244,0.46588975150638456,0.040815121302886455,0.33083596633640144,0.014204001774390539,0.034805634617805475,0.01716816939859806,0.035858959788449295,-0.013692514146803957,0.12856577433349
delayed_simple_spread_mappo,7,300,16,0.020983451601877087,0.5051570009027619,0.024355943307648845,0.42562509443769936,0.011745545069376627,0.028583359718322755,0.01325963478399596,0.0387605587916318,-0.005676079549779614,0.15566699888642344
