env,method,top_fraction,seed,episode,sample_return,greedy_return,baseline
delayed_lever,learned_pruned_acct,0.20,26,560,1.921875,2.0,1.986363546724852
delayed_lever,learned_pruned_acct,0.20,26,580,1.94140625,2.0,1.970052501033791
delayed_lever,learned_pruned_acct,0.20,26,600,1.90234375,2.0,1.9800068109560316
delayed_lever,learned_pruned_acct,0.20,26,620,1.90234375,2.0,1.9653833120488948
delayed_lever,learned_pruned_acct,0.20,26,640,1.90234375,2.0,1.958048574631211
delayed_lever,learned_pruned_acct,0.20,26,660,1.94140625,2.0,1.9055926414604345
delayed_lever,learned_pruned_acct,0.20,26,680,1.94140625,2.0,1.9369728948466445
delayed_lever,learned_pruned_acct,0.20,26,700,1.9609375,2.0,1.9166352428296838
delayed_lever,learned_pruned_acct,0.20,26,720,1.94140625,2.0,1.9443450235496695
delayed_lever,learned_pruned_acct,0.20,26,740,1.9609375,2.0,1.9628442940539172
delayed_lever,learned_pruned_acct,0.20,26,760,1.94140625,2.0,1.975194554514207
delayed_lever,learned_pruned_acct,0.20,26,780,1.9609375,2.0,1.9834396868507487
delayed_lever,learned_pruned_acct,0.20,26,800,1.9609375,2.0,1.9889442029267992
delayed_lever,learned_pruned_acct,0.20,27,1,0.5,2.0,0.015
delayed_lever,learned_pruned_acct,0.20,27,20,0.76171875,2.0,0.20576568325453118
delayed_lever,learned_pruned_acct,0.20,27,40,0.9609375,2.0,0.3972162583310075
delayed_lever,learned_pruned_acct,0.20,27,60,1.34375,2.0,0.5821850526463488
delayed_lever,learned_pruned_acct,0.20,27,80,1.30859375,2.0,0.7074532065060111
delayed_lever,learned_pruned_acct,0.20,27,100,1.42578125,2.0,0.9585699137641437
delayed_lever,learned_pruned_acct,0.20,27,120,1.51171875,2.0,1.1722263340962846
delayed_lever,learned_pruned_acct,0.20,27,140,1.7265625,2.0,1.2939233989471761
delayed_lever,learned_pruned_acct,0.20,27,160,1.68359375,2.0,1.470804968655664
delayed_lever,learned_pruned_acct,0.20,27,180,1.609375,2.0,1.5670316046697776
delayed_lever,learned_pruned_acct,0.20,27,200,1.78515625,2.0,1.6420439497062786
delayed_lever,learned_pruned_acct,0.20,27,220,1.7421875,2.0,1.67691889010201
delayed_lever,learned_pruned_acct,0.20,27,240,1.82421875,2.0,1.682431846130306
delayed_lever,learned_pruned_acct,0.20,27,260,1.94140625,2.0,1.7256144592417926
delayed_lever,learned_pruned_acct,0.20,27,280,1.8828125,2.0,1.7701148873243207
delayed_lever,learned_pruned_acct,0.20,27,300,1.84375,2.0,1.8465268661898984
delayed_lever,learned_pruned_acct,0.20,27,320,1.86328125,2.0,1.8190677990672695
delayed_lever,learned_pruned_acct,0.20,27,340,1.84375,2.0,1.8551982203101143
delayed_lever,learned_pruned_acct,0.20,27,360,1.9609375,2.0,1.8603394239798534
delayed_lever,learned_pruned_acct,0.20,27,380,1.90234375,2.0,1.8897306705030446
delayed_lever,learned_pruned_acct,0.20,27,400,1.83984375,2.0,1.9063650328189987
delayed_lever,learned_pruned_acct,0.20,27,420,1.921875,2.0,1.9204577338689395
delayed_lever,learned_pruned_acct,0.20,27,440,1.90234375,2.0,1.9233671490394388
delayed_lever,learned_pruned_acct,0.20,27,460,1.9609375,2.0,1.9262412778804088
delayed_lever,learned_pruned_acct,0.20,27,480,2.0,2.0,1.9507580891264922
delayed_lever,learned_pruned_acct,0.20,27,500,1.94140625,2.0,1.9671257077563928
delayed_lever,learned_pruned_acct,0.20,27,520,1.94140625,2.0,1.978052860432361
delayed_lever,learned_pruned_acct,0.20,27,540,1.98046875,2.0,1.9683170990614252
delayed_lever,learned_pruned_acct,0.20,27,560,1.94140625,2.0,1.959622683033578
delayed_lever,learned_pruned_acct,0.20,27,580,1.90234375,2.0,1.949033781315134
delayed_lever,learned_pruned_acct,0.20,27,600,2.0,2.0,1.9438284865941697
delayed_lever,learned_pruned_acct,0.20,27,620,1.9609375,2.0,1.9379994498647193
delayed_lever,learned_pruned_acct,0.20,27,640,1.921875,2.0,1.9381811183042963
delayed_lever,learned_pruned_acct,0.20,27,660,1.98046875,2.0,1.9587292217749632
delayed_lever,learned_pruned_acct,0.20,27,680,1.921875,2.0,1.972447299456429
delayed_lever,learned_pruned_acct,0.20,27,700,1.9609375,2.0,1.9816055974737317
delayed_lever,learned_pruned_acct,0.20,27,720,1.9609375,2.0,1.9269262318802207
delayed_lever,learned_pruned_acct,0.20,27,740,1.98046875,2.0,1.9512153698770518
delayed_lever,learned_pruned_acct,0.20,27,760,1.98046875,2.0,1.967430992030796
delayed_lever,learned_pruned_acct,0.20,27,780,1.921875,2.0,1.8982375925585306
delayed_lever,learned_pruned_acct,0.20,27,800,2.0,2.0,1.9107935300025405
delayed_lever,learned_pruned_acct,0.20,28,1,0.5546875,2.0,0.01
delayed_lever,learned_pruned_acct,0.20,28,20,0.6640625,2.0,0.1992680213087487
delayed_lever,learned_pruned_acct,0.20,28,40,0.7578125,2.0,0.40978786702582676
delayed_lever,learned_pruned_acct,0.20,28,60,1.203125,2.0,0.5716516100139889
delayed_lever,learned_pruned_acct,0.20,28,80,1.3125,2.0,0.7080480013182142
delayed_lever,learned_pruned_acct,0.20,28,100,1.33203125,2.0,0.9746746518730203
delayed_lever,learned_pruned_acct,0.20,28,120,1.5859375,2.0,1.1205258662777955
delayed_lever,learned_pruned_acct,0.20,28,140,1.5703125,2.0,1.3739174203065843
delayed_lever,learned_pruned_acct,0.20,28,160,1.58203125,2.0,1.5013696769475409
delayed_lever,learned_pruned_acct,0.20,28,180,1.765625,2.0,1.5812765815179004
delayed_lever,learned_pruned_acct,0.20,28,200,1.75390625,2.0,1.6581517044171916
delayed_lever,learned_pruned_acct,0.20,28,220,1.8203125,2.0,1.6859238345031662
delayed_lever,learned_pruned_acct,0.20,28,240,1.82421875,2.0,1.7240574040215249
delayed_lever,learned_pruned_acct,0.20,28,260,1.87890625,2.0,1.7598234016987786
delayed_lever,learned_pruned_acct,0.20,28,280,1.83984375,2.0,1.7385028193496688
delayed_lever,learned_pruned_acct,0.20,28,300,1.98046875,2.0,1.72054424180956
delayed_lever,learned_pruned_acct,0.20,28,320,1.921875,2.0,1.7899033080791984
delayed_lever,learned_pruned_acct,0.20,28,340,1.9609375,2.0,1.7958942958094255
delayed_lever,learned_pruned_acct,0.20,28,360,1.94140625,2.0,1.8208863562648125
delayed_lever,learned_pruned_acct,0.20,28,380,1.94140625,2.0,1.8804223035922871
delayed_lever,learned_pruned_acct,0.20,28,400,1.94140625,2.0,1.8748899010695554
delayed_lever,learned_pruned_acct,0.20,28,420,1.98046875,2.0,1.8964572168382217
delayed_lever,learned_pruned_acct,0.20,28,440,1.921875,2.0,1.90917087421232
delayed_lever,learned_pruned_acct,0.20,28,460,1.9609375,2.0,1.9219833682851728
delayed_lever,learned_pruned_acct,0.20,28,480,1.94140625,2.0,1.9479154747377003
delayed_lever,learned_pruned_acct,0.20,28,500,1.94140625,2.0,1.9652279557298091
delayed_lever,learned_pruned_acct,0.20,28,520,1.9609375,2.0,1.932560346319497
delayed_lever,learned_pruned_acct,0.20,28,540,1.94140625,2.0,1.9332736112593254
delayed_lever,learned_pruned_acct,0.20,28,560,1.9609375,2.0,1.9554529309502962
delayed_lever,learned_pruned_acct,0.20,28,580,1.9609375,2.0,1.9702600215840924
delayed_lever,learned_pruned_acct,0.20,28,600,1.9609375,2.0,1.9145575798348617
delayed_lever,learned_pruned_acct,0.20,28,620,1.98046875,2.0,1.9212548208405373
delayed_lever,learned_pruned_acct,0.20,28,640,2.0,2.0,1.9474290906558598
delayed_lever,learned_pruned_acct,0.20,28,660,1.98046875,2.0,1.9418440378394377
delayed_lever,learned_pruned_acct,0.20,28,680,2.0,2.0,1.9394714777253528
delayed_lever,learned_pruned_acct,0.20,28,700,1.98046875,2.0,1.95959067601089
delayed_lever,learned_pruned_acct,0.20,28,720,2.0,2.0,1.9534044950782659
delayed_lever,learned_pruned_acct,0.20,28,740,1.9609375,2.0,1.9511594253117803
delayed_lever,learned_pruned_acct,0.20,28,760,1.98046875,2.0,1.9673936429930448
delayed_lever,learned_pruned_acct,0.20,28,780,1.98046875,2.0,1.9573880420790106
delayed_lever,learned_pruned_acct,0.20,28,800,2.0,2.0,1.971551917199855
delayed_lever,learned_pruned_acct,0.20,29,1,0.5625,0.25,0.0
delayed_lever,learned_pruned_acct,0.20,29,20,0.671875,2.0,0.1549774958298072
delayed_lever,learned_pruned_acct,0.20,29,40,0.90625,2.0,0.3173744639177557
delayed_lever,learned_pruned_acct,0.20,29,60,1.0390625,2.0,0.5361864954112926
delayed_lever,learned_pruned_acct,0.20,29,80,1.1484375,2.0,0.769188836155322
delayed_lever,learned_pruned_acct,0.20,29,100,1.40625,2.0,0.9287871411407627
delayed_lever,learned_pruned_acct,0.20,29,120,1.46875,2.0,1.1089859729600768
delayed_lever,learned_pruned_acct,0.20,29,140,1.5546875,2.0,1.1690705868389197
delayed_lever,learned_pruned_acct,0.20,29,160,1.6875,2.0,1.3350165253970796
delayed_lever,learned_pruned_acct,0.20,29,180,1.80078125,2.0,1.4953464732194603
delayed_lever,learned_pruned_acct,0.20,29,200,1.7265625,2.0,1.617810206982444
delayed_lever,learned_pruned_acct,0.20,29,220,1.7578125,2.0,1.6766470346872266
delayed_lever,learned_pruned_acct,0.20,29,240,1.90234375,2.0,1.7628579071019992
delayed_lever,learned_pruned_acct,0.20,29,260,1.76171875,2.0,1.7739464886111045
delayed_lever,learned_pruned_acct,0.20,29,280,1.9609375,2.0,1.7671185264683462
delayed_lever,learned_pruned_acct,0.20,29,300,1.9609375,2.0,1.783489364536271
delayed_lever,learned_pruned_acct,0.20,29,320,1.8203125,2.0,1.8358378557012833
delayed_lever,learned_pruned_acct,0.20,29,340,1.94140625,2.0,1.8330421641252528
delayed_lever,learned_pruned_acct,0.20,29,360,1.90234375,2.0,1.8459647381292512
delayed_lever,learned_pruned_acct,0.20,29,380,1.86328125,2.0,1.872664831243704
delayed_lever,learned_pruned_acct,0.20,29,400,1.921875,2.0,1.8437409967345146
delayed_lever,learned_pruned_acct,0.20,29,420,1.94140625,2.0,1.8956802437614568
delayed_lever,learned_pruned_acct,0.20,29,440,1.9609375,2.0,1.9103370153548551
delayed_lever,learned_pruned_acct,0.20,29,460,1.94140625,2.0,1.917994217157946
delayed_lever,learned_pruned_acct,0.20,29,480,1.94140625,2.0,1.945252285644628
delayed_lever,learned_pruned_acct,0.20,29,500,1.94140625,2.0,1.9413039299393826
delayed_lever,learned_pruned_acct,0.20,29,520,1.9609375,2.0,1.9395449601522918
delayed_lever,learned_pruned_acct,0.20,29,540,1.94140625,2.0,1.9176089178589006
delayed_lever,learned_pruned_acct,0.20,29,560,1.9609375,2.0,1.9449950567610732
delayed_lever,learned_pruned_acct,0.20,29,580,1.9609375,2.0,1.917565123076588
delayed_lever,learned_pruned_acct,0.20,29,600,1.98046875,2.0,1.9449658190152805
delayed_lever,learned_pruned_acct,0.20,29,620,1.94140625,2.0,1.9175828825339885
delayed_lever,learned_pruned_acct,0.20,29,640,1.94140625,2.0,1.944977675370615
delayed_lever,learned_pruned_acct,0.20,29,660,1.98046875,2.0,1.9428398372807372
delayed_lever,learned_pruned_acct,0.20,29,680,1.98046875,2.0,1.9618394197018019
delayed_lever,learned_pruned_acct,0.20,29,700,1.94140625,2.0,1.9324109227683237
delayed_lever,learned_pruned_acct,0.20,29,720,1.98046875,2.0,1.93678205022175
delayed_lever,learned_pruned_acct,0.20,29,740,2.0,2.0,1.957795192770027
delayed_lever,learned_pruned_acct,0.20,29,760,2.0,2.0,1.971823734246883
delayed_lever,learned_pruned_acct,0.20,29,780,1.98046875,2.0,1.9811893003689294
delayed_lever,learned_pruned_acct,0.20,29,800,2.0,2.0,1.9629418269720065
delayed_lever,learned_pruned_acct,0.20,30,1,0.61328125,2.0,0.015
delayed_lever,learned_pruned_acct,0.20,30,20,0.515625,2.0,0.18996407355547656
delayed_lever,learned_pruned_acct,0.20,30,40,0.7734375,2.0,0.30469689176241144
delayed_lever,learned_pruned_acct,0.20,30,60,1.09765625,2.0,0.5690419915922895
delayed_lever,learned_pruned_acct,0.20,30,80,1.16796875,2.0,0.8753576716775032
delayed_lever,learned_pruned_acct,0.20,30,100,1.328125,2.0,1.0532303409613053
delayed_lever,learned_pruned_acct,0.20,30,120,1.59765625,2.0,1.2411743080733917
delayed_lever,learned_pruned_acct,0.20,30,140,1.63671875,2.0,1.3643442075243775
delayed_lever,learned_pruned_acct,0.20,30,160,1.64453125,2.0,1.4123224031994115
delayed_lever,learned_pruned_acct,0.20,30,180,1.6484375,2.0,1.4539720264342004
delayed_lever,learned_pruned_acct,0.20,30,200,1.80078125,2.0,1.5658146128515271
delayed_lever,learned_pruned_acct,0.20,30,220,1.8046875,2.0,1.6723291708764931
delayed_lever,learned_pruned_acct,0.20,30,240,1.765625,2.0,1.7172198995725192
delayed_lever,learned_pruned_acct,0.20,30,260,1.8828125,2.0,1.7329300900028224
delayed_lever,learned_pruned_acct,0.20,30,280,1.8984375,2.0,1.7776737153012234
delayed_lever,learned_pruned_acct,0.20,30,300,1.8828125,2.0,1.8275632000044044
delayed_lever,learned_pruned_acct,0.20,30,320,1.8828125,2.0,1.8230813782737099
delayed_lever,learned_pruned_acct,0.20,30,340,1.9609375,2.0,1.8818877177836049
delayed_lever,learned_pruned_acct,0.20,30,360,1.94140625,2.0,1.9019217390986443
delayed_lever,learned_pruned_acct,0.20,30,380,1.98046875,2.0,1.914503887397634
delayed_lever,learned_pruned_acct,0.20,30,400,1.93359375,2.0,1.9429221136725896
delayed_lever,learned_pruned_acct,0.20,30,420,1.94140625,2.0,1.9618943480768893
delayed_lever,learned_pruned_acct,0.20,30,440,1.98046875,2.0,1.931412644913836
delayed_lever,learned_pruned_acct,0.20,30,460,1.8828125,2.0,1.9542105349828796
delayed_lever,learned_pruned_acct,0.20,30,480,1.921875,2.0,1.8855363080291614
delayed_lever,learned_pruned_acct,0.20,30,500,1.921875,2.0,1.9235831267637484
delayed_lever,learned_pruned_acct,0.20,30,520,1.82421875,2.0,1.9489834862508801
delayed_lever,learned_pruned_acct,0.20,30,540,1.94140625,2.0,1.9253306816421984
delayed_lever,learned_pruned_acct,0.20,30,560,1.94140625,2.0,1.950150167818813
delayed_lever,learned_pruned_acct,0.20,30,580,1.98046875,2.0,1.9667198546451858
delayed_lever,learned_pruned_acct,0.20,30,600,1.9609375,2.0,1.9537719096599575
delayed_lever,learned_pruned_acct,0.20,30,620,1.94140625,2.0,1.9691377583699732
delayed_lever,learned_pruned_acct,0.20,30,640,1.98046875,2.0,1.9331164684761424
delayed_lever,learned_pruned_acct,0.20,30,660,1.9609375,2.0,1.9361224614440367
delayed_lever,learned_pruned_acct,0.20,30,680,1.98046875,2.0,1.9347568261239456
delayed_lever,learned_pruned_acct,0.20,30,700,1.98046875,2.0,1.9151557776844526
delayed_lever,learned_pruned_acct,0.20,30,720,1.9609375,2.0,1.943357320824779
delayed_lever,learned_pruned_acct,0.20,30,740,1.9609375,2.0,1.9621848958410564
delayed_lever,learned_pruned_acct,0.20,30,760,1.94140625,2.0,1.937403372762854
delayed_lever,learned_pruned_acct,0.20,30,780,2.0,2.0,1.9385920745581289
delayed_lever,learned_pruned_acct,0.20,30,800,1.98046875,2.0,1.959003579446064
delayed_lever,learned_pruned_acct,0.20,31,1,0.55859375,0.75,0.005
delayed_lever,learned_pruned_acct,0.20,31,20,0.79296875,2.0,0.17957506608708423
delayed_lever,learned_pruned_acct,0.20,31,40,0.72265625,2.0,0.3549074308702175
delayed_lever,learned_pruned_acct,0.20,31,60,0.97265625,2.0,0.5143126190355711
delayed_lever,learned_pruned_acct,0.20,31,80,1.40234375,2.0,0.7599514677794456
delayed_lever,learned_pruned_acct,0.20,31,100,1.32421875,2.0,0.8631831066397307
delayed_lever,learned_pruned_acct,0.20,31,120,1.484375,2.0,1.0829330283505496
delayed_lever,learned_pruned_acct,0.20,31,140,1.59765625,2.0,1.276178685500006
delayed_lever,learned_pruned_acct,0.20,31,160,1.73828125,2.0,1.4805738485929012
delayed_lever,learned_pruned_acct,0.20,31,180,1.6875,2.0,1.5677754628376788
delayed_lever,learned_pruned_acct,0.20,31,200,1.60546875,2.0,1.669338510387466
delayed_lever,learned_pruned_acct,0.20,31,220,1.8828125,2.0,1.6889433212211153
delayed_lever,learned_pruned_acct,0.20,31,240,1.77734375,2.0,1.7326654179071168
delayed_lever,learned_pruned_acct,0.20,31,260,1.9609375,2.0,1.7375640389037594
delayed_lever,learned_pruned_acct,0.20,31,280,1.83984375,2.0,1.8030925219657714
delayed_lever,learned_pruned_acct,0.20,31,300,1.82421875,2.0,1.847273922401613
delayed_lever,learned_pruned_acct,0.20,31,320,1.8828125,2.0,1.89803885310043
delayed_lever,learned_pruned_acct,0.20,31,340,1.86328125,2.0,1.8667625596232515
delayed_lever,learned_pruned_acct,0.20,31,360,1.86328125,2.0,1.850553548711293
delayed_lever,learned_pruned_acct,0.20,31,380,1.921875,2.0,1.861706594582148
delayed_lever,learned_pruned_acct,0.20,31,400,1.921875,2.0,1.8645967323331374
delayed_lever,learned_pruned_acct,0.20,31,420,1.94140625,2.0,1.8703598556036662
delayed_lever,learned_pruned_acct,0.20,31,440,1.9609375,2.0,1.888451206141526
delayed_lever,learned_pruned_acct,0.20,31,460,1.9609375,2.0,1.9255291359804168
delayed_lever,learned_pruned_acct,0.20,31,480,1.8828125,2.0,1.9050773939954364
delayed_lever,learned_pruned_acct,0.20,31,500,1.86328125,2.0,1.9166106277628403
delayed_lever,learned_pruned_acct,0.20,31,520,1.90234375,2.0,1.9443285903348198
delayed_lever,learned_pruned_acct,0.20,31,540,1.94140625,2.0,1.9628333231086823
delayed_lever,learned_pruned_acct,0.20,31,560,1.921875,2.0,1.9751872302237106
delayed_lever,learned_pruned_acct,0.20,31,580,1.9609375,2.0,1.9834347970960258
delayed_lever,learned_pruned_acct,0.20,31,600,1.94140625,2.0,1.9658817344875663
delayed_lever,learned_pruned_acct,0.20,31,620,1.921875,2.0,1.9576044558680723
delayed_lever,learned_pruned_acct,0.20,31,640,1.921875,2.0,1.9335365324439253
delayed_lever,learned_pruned_acct,0.20,31,660,1.9609375,2.0,1.9106101754603328
delayed_lever,learned_pruned_acct,0.20,31,680,2.0,2.0,1.940322640543529
delayed_lever,learned_pruned_acct,0.20,31,700,1.98046875,2.0,1.9366291190935656
delayed_lever,learned_pruned_acct,0.20,31,720,1.9609375,2.0,1.9576930947297215
delayed_lever,learned_pruned_acct,0.20,31,740,1.91796875,2.0,1.9717555727812746
delayed_lever,learned_pruned_acct,0.20,31,760,1.98046875,2.0,1.958545775311122
delayed_lever,learned_pruned_acct,0.20,31,780,1.94140625,2.0,1.9723248291347786
delayed_lever,learned_pruned_acct,0.20,31,800,2.0,2.0,1.9637907911561778
delayed_lever,learned_pruned_acct,0.30,0,1,0.578125,2.0,0.01
delayed_lever,learned_pruned_acct,0.30,0,20,0.671875,2.0,0.18968551714135243
delayed_lever,learned_pruned_acct,0.30,0,40,0.9609375,2.0,0.45201226282873147
delayed_lever,learned_pruned_acct,0.30,0,60,1.203125,2.0,0.6458139085262293
delayed_lever,learned_pruned_acct,0.30,0,80,1.28515625,2.0,0.8286861518924619
delayed_lever,learned_pruned_acct,0.30,0,100,1.49609375,2.0,1.0581335010909796
delayed_lever,learned_pruned_acct,0.30,0,120,1.31640625,2.0,1.3061932581553934
delayed_lever,learned_pruned_acct,0.30,0,140,1.71484375,2.0,1.3908679548218414
delayed_lever,learned_pruned_acct,0.30,0,160,1.71484375,2.0,1.4860523150669254
delayed_lever,learned_pruned_acct,0.30,0,180,1.66796875,2.0,1.57561387304981
delayed_lever,learned_pruned_acct,0.30,0,200,1.7578125,2.0,1.616004395513844
delayed_lever,learned_pruned_acct,0.30,0,220,1.8828125,2.0,1.6136758290507118
delayed_lever,learned_pruned_acct,0.30,0,240,1.8828125,2.0,1.700343859638061
delayed_lever,learned_pruned_acct,0.30,0,260,1.78515625,2.0,1.7773491519890057
delayed_lever,learned_pruned_acct,0.30,0,280,1.76171875,2.0,1.7728057048948447
delayed_lever,learned_pruned_acct,0.30,0,300,1.94140625,2.0,1.8483232774505194
delayed_lever,learned_pruned_acct,0.30,0,320,1.94140625,2.0,1.8188965912847421
delayed_lever,learned_pruned_acct,0.30,0,340,1.9609375,2.0,1.8578248450651282
delayed_lever,learned_pruned_acct,0.30,0,360,2.0,2.0,1.8877043499085382
delayed_lever,learned_pruned_acct,0.30,0,380,1.9609375,2.0,1.8842382806510025
delayed_lever,learned_pruned_acct,0.30,0,400,1.9609375,2.0,1.8987065533385328
delayed_lever,learned_pruned_acct,0.30,0,420,1.90234375,2.0,1.9142807445074423
delayed_lever,learned_pruned_acct,0.30,0,440,1.94140625,2.0,1.942773141700257
delayed_lever,learned_pruned_acct,0.30,0,460,1.98046875,2.0,1.8955518490460757
delayed_lever,learned_pruned_acct,0.30,0,480,1.94140625,2.0,1.9302695817880806
delayed_lever,learned_pruned_acct,0.30,0,500,2.0,2.0,1.9534474169279061
delayed_lever,learned_pruned_acct,0.30,0,520,1.9609375,2.0,1.92634824474149
delayed_lever,learned_pruned_acct,0.30,0,540,1.9609375,2.0,1.9263295010556634
delayed_lever,learned_pruned_acct,0.30,0,560,1.98046875,2.0,1.9111881520955873
delayed_lever,learned_pruned_acct,0.30,0,580,1.90234375,2.0,1.9407085023527126
delayed_lever,learned_pruned_acct,0.30,0,600,1.98046875,2.0,1.9163882397446272
delayed_lever,learned_pruned_acct,0.30,0,620,1.98046875,2.0,1.944180122321037
delayed_lever,learned_pruned_acct,0.30,0,640,2.0,2.0,1.92415746647136
delayed_lever,learned_pruned_acct,0.30,0,660,2.0,2.0,1.9263077160181767
delayed_lever,learned_pruned_acct,0.30,0,680,1.9609375,2.0,1.9508024437568945
delayed_lever,learned_pruned_acct,0.30,0,700,2.0,2.0,1.944096115261233
delayed_lever,learned_pruned_acct,0.30,0,720,1.94140625,2.0,1.9626781208963209
delayed_lever,learned_pruned_acct,0.30,0,740,1.94140625,2.0,1.975083615989504
delayed_lever,learned_pruned_acct,0.30,0,760,1.98046875,2.0,1.9833656234072818
delayed_lever,learned_pruned_acct,0.30,0,780,2.0,2.0,1.968467937409336
delayed_lever,learned_pruned_acct,0.30,0,800,1.98046875,2.0,1.9539489436485917
delayed_lever,learned_pruned_acct,0.30,1,1,0.5390625,0.75,0.005
delayed_lever,learned_pruned_acct,0.30,1,20,0.7890625,2.0,0.26315973921281055
delayed_lever,learned_pruned_acct,0.30,1,40,0.87109375,2.0,0.4446723451057904
delayed_lever,learned_pruned_acct,0.30,1,60,1.16796875,2.0,0.7194026482379853
delayed_lever,learned_pruned_acct,0.30,1,80,1.32421875,2.0,0.8270295797835759
delayed_lever,learned_pruned_acct,0.30,1,100,1.5078125,2.0,1.0303024218718977
delayed_lever,learned_pruned_acct,0.30,1,120,1.61328125,2.0,1.266345405606178
delayed_lever,learned_pruned_acct,0.30,1,140,1.58203125,2.0,1.3957163926860647
delayed_lever,learned_pruned_acct,0.30,1,160,1.71875,2.0,1.4694225329112363
delayed_lever,learned_pruned_acct,0.30,1,180,1.5703125,2.0,1.5607910877426774
delayed_lever,learned_pruned_acct,0.30,1,200,1.76171875,2.0,1.6372921564702552
delayed_lever,learned_pruned_acct,0.30,1,220,1.6796875,2.0,1.7578533522414428
delayed_lever,learned_pruned_acct,0.30,1,240,1.89453125,2.0,1.7974539739646995
delayed_lever,learned_pruned_acct,0.30,1,260,1.94140625,2.0,1.749005679662388
delayed_lever,learned_pruned_acct,0.30,1,280,1.8828125,2.0,1.7459138932129004
delayed_lever,learned_pruned_acct,0.30,1,300,1.86328125,2.0,1.8303700895967163
delayed_lever,learned_pruned_acct,0.30,1,320,1.86328125,2.0,1.827371417218563
delayed_lever,learned_pruned_acct,0.30,1,340,1.8828125,2.0,1.8847517819823287
delayed_lever,learned_pruned_acct,0.30,1,360,1.8828125,2.0,1.8564544279060209
delayed_lever,learned_pruned_acct,0.30,1,380,1.8828125,2.0,1.8824646934287457
delayed_lever,learned_pruned_acct,0.30,1,400,1.98046875,2.0,1.8577244110243711
delayed_lever,learned_pruned_acct,0.30,1,420,1.921875,2.0,1.8879848670077215
delayed_lever,learned_pruned_acct,0.30,1,440,1.90234375,2.0,1.9016880042571478
delayed_lever,learned_pruned_acct,0.30,1,460,1.94140625,2.0,1.9093661279229188
delayed_lever,learned_pruned_acct,0.30,1,480,1.86328125,2.0,1.9144921044903092
delayed_lever,learned_pruned_acct,0.30,1,500,1.94140625,2.0,1.942914247309729
delayed_lever,learned_pruned_acct,0.30,1,520,1.9609375,2.0,1.9618890964303355
delayed_lever,learned_pruned_acct,0.30,1,540,1.98046875,2.0,1.93121580842923
delayed_lever,learned_pruned_acct,0.30,1,560,1.94140625,2.0,1.9540791253766245
delayed_lever,learned_pruned_acct,0.30,1,580,1.94140625,2.0,1.9693428580314685
delayed_lever,learned_pruned_acct,0.30,1,600,1.9609375,2.0,1.9795330476305806
delayed_lever,learned_pruned_acct,0.30,1,620,1.98046875,2.0,1.9863360994406438
delayed_lever,learned_pruned_acct,0.30,1,640,1.94140625,2.0,1.9908778710613046
delayed_lever,learned_pruned_acct,0.30,1,660,1.94140625,2.0,1.9939099940011493
delayed_lever,learned_pruned_acct,0.30,1,680,1.94140625,2.0,1.9728750594471305
delayed_lever,learned_pruned_acct,0.30,1,700,1.9609375,2.0,1.9648603578475237
delayed_lever,learned_pruned_acct,0.30,1,720,1.98046875,2.0,1.9591621115029596
delayed_lever,learned_pruned_acct,0.30,1,740,2.0,2.0,1.916182390444675
delayed_lever,learned_pruned_acct,0.30,1,760,1.98046875,2.0,1.944042695687409
delayed_lever,learned_pruned_acct,0.30,1,780,2.0,2.0,1.9441782299968533
delayed_lever,learned_pruned_acct,0.30,1,800,1.9609375,2.0,1.9627329413484202
delayed_lever,learned_pruned_acct,0.30,2,1,0.55078125,2.0,0.01
delayed_lever,learned_pruned_acct,0.30,2,20,0.78125,2.0,0.23099355313806622
delayed_lever,learned_pruned_acct,0.30,2,40,0.89453125,2.0,0.40057021289291794
delayed_lever,learned_pruned_acct,0.30,2,60,1.0703125,2.0,0.517487774541557
delayed_lever,learned_pruned_acct,0.30,2,80,1.23046875,2.0,0.7275821915754295
delayed_lever,learned_pruned_acct,0.30,2,100,1.24609375,2.0,1.0014951519536686
delayed_lever,learned_pruned_acct,0.30,2,120,1.4375,2.0,1.148577115581379
delayed_lever,learned_pruned_acct,0.30,2,140,1.640625,2.0,1.224457890734512
delayed_lever,learned_pruned_acct,0.30,2,160,1.62109375,2.0,1.2646198862317497
delayed_lever,learned_pruned_acct,0.30,2,180,1.80078125,2.0,1.4662990140466452
delayed_lever,learned_pruned_acct,0.30,2,200,1.72265625,2.0,1.6002327396778513
delayed_lever,learned_pruned_acct,0.30,2,220,1.74609375,2.0,1.6486813920287582
delayed_lever,learned_pruned_acct,0.30,2,240,1.94140625,2.0,1.7414468966924965
delayed_lever,learned_pruned_acct,0.30,2,260,1.8828125,2.0,1.770433611789462
delayed_lever,learned_pruned_acct,0.30,2,280,1.86328125,2.0,1.7769407736190748
delayed_lever,learned_pruned_acct,0.30,2,300,1.9609375,2.0,1.8329889392797576
delayed_lever,learned_pruned_acct,0.30,2,320,1.8828125,2.0,1.8436483904386383
delayed_lever,learned_pruned_acct,0.30,2,340,1.8203125,2.0,1.873472359538495
delayed_lever,learned_pruned_acct,0.30,2,360,1.921875,2.0,1.8955108548117918
delayed_lever,learned_pruned_acct,0.30,2,380,1.87890625,2.0,1.9302422137104764
delayed_lever,learned_pruned_acct,0.30,2,400,1.94140625,2.0,1.8919328444163295
