env,perturbation,method,seed,episode,sample_return,greedy_return,baseline
delayed_lever,scale_4.00,perturbed_acct,5,20,1.20703125,2.0,0.35919728629572484
delayed_lever,scale_4.00,perturbed_acct,5,40,1.66015625,2.0,0.7365835222024252
delayed_lever,scale_4.00,perturbed_acct,5,60,1.86328125,2.0,1.053004431101532
delayed_lever,scale_4.00,perturbed_acct,5,80,1.9140625,2.0,1.3288871612483082
delayed_lever,scale_4.00,perturbed_acct,5,100,1.921875,2.0,1.5048905149021794
delayed_lever,scale_4.00,perturbed_acct,5,120,1.98046875,2.0,1.669460960857135
delayed_lever,scale_4.00,perturbed_acct,5,140,1.98046875,2.0,1.779329502491954
delayed_lever,scale_4.00,perturbed_acct,5,160,1.9609375,2.0,1.8526786167324658
delayed_lever,scale_4.00,perturbed_acct,5,180,1.9609375,2.0,1.8799439317894389
delayed_lever,scale_4.00,perturbed_acct,5,200,1.9609375,2.0,1.9198496118050556
delayed_lever,scale_4.00,perturbed_acct,5,220,1.9609375,2.0,1.8781526823372447
delayed_lever,scale_4.00,perturbed_acct,5,240,1.9609375,2.0,1.9186537593913693
delayed_lever,scale_4.00,perturbed_acct,5,260,1.9609375,2.0,1.8961926012973698
delayed_lever,scale_4.00,perturbed_acct,5,280,1.9609375,2.0,1.9306973530989648
delayed_lever,scale_4.00,perturbed_acct,5,300,1.98046875,2.0,1.9352687728990057
delayed_lever,scale_4.00,perturbed_acct,5,320,1.98046875,2.0,1.9567849167658868
delayed_lever,scale_4.00,perturbed_acct,5,340,1.9609375,2.0,1.9711492659328462
delayed_lever,scale_4.00,perturbed_acct,5,360,1.98046875,2.0,1.980739019945782
delayed_lever,scale_4.00,perturbed_acct,5,380,1.9609375,2.0,1.970110400565991
delayed_lever,scale_4.00,perturbed_acct,5,400,1.98046875,2.0,1.9800454651452892
delayed_lever,scale_4.00,perturbed_acct,6,1,0.71484375,2.0,0.04
delayed_lever,scale_4.00,perturbed_acct,6,20,1.2421875,2.0,0.3748907614009055
delayed_lever,scale_4.00,perturbed_acct,6,40,1.66796875,2.0,0.7959412085037705
delayed_lever,scale_4.00,perturbed_acct,6,60,1.82421875,2.0,1.1194169118236317
delayed_lever,scale_4.00,perturbed_acct,6,80,1.86328125,2.0,1.369499406851992
delayed_lever,scale_4.00,perturbed_acct,6,100,1.921875,2.0,1.560231729281202
delayed_lever,scale_4.00,perturbed_acct,6,120,2.0,2.0,1.6705353326003085
delayed_lever,scale_4.00,perturbed_acct,6,140,1.94140625,2.0,1.7800467616323252
delayed_lever,scale_4.00,perturbed_acct,6,160,2.0,2.0,1.834316416115519
delayed_lever,scale_4.00,perturbed_acct,6,180,1.98046875,2.0,1.849759483083769
delayed_lever,scale_4.00,perturbed_acct,6,200,1.9609375,2.0,1.8784291576615735
delayed_lever,scale_4.00,perturbed_acct,6,220,1.98046875,2.0,1.918838336521885
delayed_lever,scale_4.00,perturbed_acct,6,240,1.98046875,2.0,1.9249721324078526
delayed_lever,scale_4.00,perturbed_acct,6,260,1.98046875,2.0,1.9499107974916965
delayed_lever,scale_4.00,perturbed_acct,6,280,2.0,2.0,1.9473344893750988
delayed_lever,scale_4.00,perturbed_acct,6,300,1.9609375,2.0,1.9648400852702634
delayed_lever,scale_4.00,perturbed_acct,6,320,1.98046875,2.0,1.9765269606401987
delayed_lever,scale_4.00,perturbed_acct,6,340,1.94140625,2.0,1.9843292118020754
delayed_lever,scale_4.00,perturbed_acct,6,360,2.0,2.0,1.9714431138605673
delayed_lever,scale_4.00,perturbed_acct,6,380,1.98046875,2.0,1.980935195164812
delayed_lever,scale_4.00,perturbed_acct,6,400,2.0,2.0,1.987272184312073
delayed_lever,scale_4.00,perturbed_acct,7,1,0.62890625,2.0,0.04
delayed_lever,scale_4.00,perturbed_acct,7,20,1.23828125,2.0,0.2586391416485877
delayed_lever,scale_4.00,perturbed_acct,7,40,1.7265625,2.0,0.624844983826583
delayed_lever,scale_4.00,perturbed_acct,7,60,1.78125,2.0,1.0205312391443702
delayed_lever,scale_4.00,perturbed_acct,7,80,1.86328125,2.0,1.2792156283317266
delayed_lever,scale_4.00,perturbed_acct,7,100,1.8984375,2.0,1.4970954692266059
delayed_lever,scale_4.00,perturbed_acct,7,120,1.94140625,2.0,1.644238642455182
delayed_lever,scale_4.00,perturbed_acct,7,140,1.90234375,2.0,1.7412218060961207
delayed_lever,scale_4.00,perturbed_acct,7,160,1.921875,2.0,1.8272376148333846
delayed_lever,scale_4.00,perturbed_acct,7,180,1.921875,2.0,1.8669294102888272
delayed_lever,scale_4.00,perturbed_acct,7,200,1.98046875,2.0,1.9111610135026695
delayed_lever,scale_4.00,perturbed_acct,7,220,2.0,2.0,1.940690384411739
delayed_lever,scale_4.00,perturbed_acct,7,240,1.98046875,2.0,1.913335223831546
delayed_lever,scale_4.00,perturbed_acct,7,260,1.9609375,2.0,1.9421419045595694
delayed_lever,scale_4.00,perturbed_acct,7,280,1.98046875,2.0,1.9409466540812126
delayed_lever,scale_4.00,perturbed_acct,7,300,2.0,2.0,1.9605755155058064
delayed_lever,scale_4.00,perturbed_acct,7,320,1.98046875,2.0,1.973679899869341
delayed_lever,scale_4.00,perturbed_acct,7,340,1.9609375,2.0,1.9824284913353798
delayed_lever,scale_4.00,perturbed_acct,7,360,1.9609375,2.0,1.988269120739736
delayed_lever,scale_4.00,perturbed_acct,7,380,2.0,2.0,1.9921683714901517
delayed_lever,scale_4.00,perturbed_acct,7,400,2.0,2.0,1.9947715423750005
delayed_lever,scale_4.00,perturbed_acct,8,1,0.56640625,2.0,0.005
delayed_lever,scale_4.00,perturbed_acct,8,20,1.046875,2.0,0.2216131921836447
delayed_lever,scale_4.00,perturbed_acct,8,40,1.86328125,2.0,0.6229300562680608
delayed_lever,scale_4.00,perturbed_acct,8,60,1.78125,2.0,1.0806571279002182
delayed_lever,scale_4.00,perturbed_acct,8,80,1.86328125,2.0,1.3426912860412161
delayed_lever,scale_4.00,perturbed_acct,8,100,1.91796875,2.0,1.4782396229442674
delayed_lever,scale_4.00,perturbed_acct,8,120,1.9609375,2.0,1.6102295444747765
delayed_lever,scale_4.00,perturbed_acct,8,140,1.90234375,2.0,1.7176400772151463
delayed_lever,scale_4.00,perturbed_acct,8,160,1.95703125,2.0,1.8114942646446786
delayed_lever,scale_4.00,perturbed_acct,8,180,1.9609375,2.0,1.8741520683552313
delayed_lever,scale_4.00,perturbed_acct,8,200,1.9609375,2.0,1.8929237136050616
delayed_lever,scale_4.00,perturbed_acct,8,220,1.98046875,2.0,1.9285150176168075
delayed_lever,scale_4.00,perturbed_acct,8,240,1.94140625,2.0,1.9522760559002084
delayed_lever,scale_4.00,perturbed_acct,8,260,2.0,2.0,1.9681391144753848
delayed_lever,scale_4.00,perturbed_acct,8,280,1.9609375,2.0,1.9574497658511707
delayed_lever,scale_4.00,perturbed_acct,8,300,1.921875,2.0,1.9715931244821963
delayed_lever,scale_4.00,perturbed_acct,8,320,1.94140625,2.0,1.9810353434516597
delayed_lever,scale_4.00,perturbed_acct,8,340,2.0,2.0,1.9873390441067307
delayed_lever,scale_4.00,perturbed_acct,8,360,1.98046875,2.0,1.9730832173494786
delayed_lever,scale_4.00,perturbed_acct,8,380,2.0,2.0,1.9580201413285128
delayed_lever,scale_4.00,perturbed_acct,8,400,1.94140625,2.0,1.971973911697763
delayed_lever,scale_4.00,perturbed_acct,9,1,0.640625,2.0,0.04
delayed_lever,scale_4.00,perturbed_acct,9,20,1.35546875,2.0,0.36440504678599545
delayed_lever,scale_4.00,perturbed_acct,9,40,1.65625,2.0,0.7215473107335298
delayed_lever,scale_4.00,perturbed_acct,9,60,1.75390625,2.0,1.0576868715145769
delayed_lever,scale_4.00,perturbed_acct,9,80,1.921875,2.0,1.3291611993791328
delayed_lever,scale_4.00,perturbed_acct,9,100,1.94140625,2.0,1.5325247508495126
delayed_lever,scale_4.00,perturbed_acct,9,120,1.9609375,2.0,1.6648505930689355
delayed_lever,scale_4.00,perturbed_acct,9,140,1.84375,2.0,1.7762515842038291
delayed_lever,scale_4.00,perturbed_acct,9,160,1.921875,2.0,1.8506237739469027
delayed_lever,scale_4.00,perturbed_acct,9,180,1.91796875,2.0,1.8570396809647585
delayed_lever,scale_4.00,perturbed_acct,9,200,1.94140625,2.0,1.8647604700214406
delayed_lever,scale_4.00,perturbed_acct,9,220,1.9609375,2.0,1.8861832116899016
delayed_lever,scale_4.00,perturbed_acct,9,240,2.0,2.0,1.9027459292400712
delayed_lever,scale_4.00,perturbed_acct,9,260,2.0,2.0,1.9154544889816678
delayed_lever,scale_4.00,perturbed_acct,9,280,1.94140625,2.0,1.9435567428680536
delayed_lever,scale_4.00,perturbed_acct,9,300,1.98046875,2.0,1.96231803158689
delayed_lever,scale_4.00,perturbed_acct,9,320,2.0,2.0,1.9535741419314392
delayed_lever,scale_4.00,perturbed_acct,9,340,2.0,2.0,1.951272682903342
delayed_lever,scale_4.00,perturbed_acct,9,360,2.0,2.0,1.9674692546640327
delayed_lever,scale_4.00,perturbed_acct,9,380,2.0,2.0,1.9782822150865735
delayed_lever,scale_4.00,perturbed_acct,9,400,1.98046875,2.0,1.9855010336629337
delayed_lever,scale_4.00,perturbed_acct,10,1,0.50390625,2.0,0.01
delayed_lever,scale_4.00,perturbed_acct,10,20,1.18359375,2.0,0.27754120263905563
delayed_lever,scale_4.00,perturbed_acct,10,40,1.68359375,2.0,0.7125090773619653
delayed_lever,scale_4.00,perturbed_acct,10,60,1.87890625,2.0,1.0559876642538653
delayed_lever,scale_4.00,perturbed_acct,10,80,1.98046875,2.0,1.265329989546835
delayed_lever,scale_4.00,perturbed_acct,10,100,1.9609375,2.0,1.4906873958751956
delayed_lever,scale_4.00,perturbed_acct,10,120,2.0,2.0,1.634978845370934
delayed_lever,scale_4.00,perturbed_acct,10,140,1.9609375,2.0,1.7110298917458422
delayed_lever,scale_4.00,perturbed_acct,10,160,1.98046875,2.0,1.8070812521305921
delayed_lever,scale_4.00,perturbed_acct,10,180,1.9609375,2.0,1.8490598464997718
delayed_lever,scale_4.00,perturbed_acct,10,200,2.0,2.0,1.89923115026531
delayed_lever,scale_4.00,perturbed_acct,10,220,1.98046875,2.0,1.93272591261253
delayed_lever,scale_4.00,perturbed_acct,10,240,2.0,2.0,1.936992339952764
delayed_lever,scale_4.00,perturbed_acct,10,260,1.98046875,2.0,1.9116665083062852
delayed_lever,scale_4.00,perturbed_acct,10,280,2.0,2.0,1.9410278567723136
delayed_lever,scale_4.00,perturbed_acct,10,300,1.98046875,2.0,1.9606297270697135
delayed_lever,scale_4.00,perturbed_acct,10,320,2.0,2.0,1.973716091941567
delayed_lever,scale_4.00,perturbed_acct,10,340,2.0,2.0,1.9824526534513123
delayed_lever,scale_4.00,perturbed_acct,10,360,2.0,2.0,1.988285251560947
delayed_lever,scale_4.00,perturbed_acct,10,380,2.0,2.0,1.9921791405549825
delayed_lever,scale_4.00,perturbed_acct,10,400,1.98046875,2.0,1.99477873188853
delayed_lever,scale_4.00,perturbed_acct,11,1,0.55078125,2.0,0.015
delayed_lever,scale_4.00,perturbed_acct,11,20,1.36328125,2.0,0.26540356331023884
delayed_lever,scale_4.00,perturbed_acct,11,40,1.72265625,2.0,0.6781455817786151
delayed_lever,scale_4.00,perturbed_acct,11,60,1.8984375,2.0,1.062481132638187
delayed_lever,scale_4.00,perturbed_acct,11,80,1.921875,2.0,1.3366472947002606
delayed_lever,scale_4.00,perturbed_acct,11,100,1.94140625,2.0,1.53940740170207
delayed_lever,scale_4.00,perturbed_acct,11,120,1.8828125,2.0,1.6925047096449097
delayed_lever,scale_4.00,perturbed_acct,11,140,1.98046875,2.0,1.7364860134312308
delayed_lever,scale_4.00,perturbed_acct,11,160,1.98046875,2.0,1.7657688805636282
delayed_lever,scale_4.00,perturbed_acct,11,180,1.98046875,2.0,1.8436254374311585
delayed_lever,scale_4.00,perturbed_acct,11,200,1.98046875,2.0,1.8782247121778997
delayed_lever,scale_4.00,perturbed_acct,11,220,1.98046875,2.0,1.893701847087195
delayed_lever,scale_4.00,perturbed_acct,11,240,2.0,2.0,1.9290345057325693
delayed_lever,scale_4.00,perturbed_acct,11,260,1.98046875,2.0,1.9304768107859227
delayed_lever,scale_4.00,perturbed_acct,11,280,2.0,2.0,1.9535857646588444
delayed_lever,scale_4.00,perturbed_acct,11,300,1.98046875,2.0,1.969013486483327
delayed_lever,scale_4.00,perturbed_acct,11,320,1.98046875,2.0,1.9793131565593725
delayed_lever,scale_4.00,perturbed_acct,11,340,1.98046875,2.0,1.986189298408587
delayed_lever,scale_4.00,perturbed_acct,11,360,1.98046875,2.0,1.990779865522042
delayed_lever,scale_4.00,perturbed_acct,11,380,1.98046875,2.0,1.993844564721861
delayed_lever,scale_4.00,perturbed_acct,11,400,1.98046875,2.0,1.995890582338692
delayed_lever,scale_4.00,perturbed_acct,12,1,0.53125,2.0,0.005
delayed_lever,scale_4.00,perturbed_acct,12,20,1.16015625,2.0,0.24761631420518287
delayed_lever,scale_4.00,perturbed_acct,12,40,1.62109375,2.0,0.6677915214063722
delayed_lever,scale_4.00,perturbed_acct,12,60,1.765625,2.0,1.0501185957651493
delayed_lever,scale_4.00,perturbed_acct,12,80,1.8828125,2.0,1.3081042793923865
delayed_lever,scale_4.00,perturbed_acct,12,100,2.0,2.0,1.5029591426783118
delayed_lever,scale_4.00,perturbed_acct,12,120,1.9609375,2.0,1.6300116970373493
delayed_lever,scale_4.00,perturbed_acct,12,140,1.86328125,2.0,1.7529928594859956
delayed_lever,scale_4.00,perturbed_acct,12,160,1.9609375,2.0,1.815870504180917
delayed_lever,scale_4.00,perturbed_acct,12,180,1.9609375,2.0,1.8770736807559338
delayed_lever,scale_4.00,perturbed_acct,12,200,1.98046875,2.0,1.9179334093341496
delayed_lever,scale_4.00,perturbed_acct,12,220,1.98046875,2.0,1.9281808742507185
delayed_lever,scale_4.00,perturbed_acct,12,240,1.98046875,2.0,1.932435061031928
delayed_lever,scale_4.00,perturbed_acct,12,260,2.0,2.0,1.9548931081337688
delayed_lever,scale_4.00,perturbed_acct,12,280,2.0,2.0,1.969886279409009
delayed_lever,scale_4.00,perturbed_acct,12,300,1.94140625,2.0,1.9798958400742488
delayed_lever,scale_4.00,perturbed_acct,12,320,1.9609375,2.0,1.9865783025681287
delayed_lever,scale_4.00,perturbed_acct,12,340,1.94140625,2.0,1.9910395677999981
delayed_lever,scale_4.00,perturbed_acct,12,360,2.0,2.0,1.9549364224303132
delayed_lever,scale_4.00,perturbed_acct,12,380,1.98046875,2.0,1.969915196378673
delayed_lever,scale_4.00,perturbed_acct,12,400,2.0,2.0,1.9799151452737151
delayed_lever,scale_4.00,perturbed_acct,13,1,0.625,2.0,0.015
delayed_lever,scale_4.00,perturbed_acct,13,20,1.16796875,2.0,0.27114272164414277
delayed_lever,scale_4.00,perturbed_acct,13,40,1.6484375,2.0,0.7045592850747554
delayed_lever,scale_4.00,perturbed_acct,13,60,1.78125,2.0,1.06779308952862
delayed_lever,scale_4.00,perturbed_acct,13,80,1.83984375,2.0,1.340300272996233
delayed_lever,scale_4.00,perturbed_acct,13,100,1.9609375,2.0,1.4798955439131918
delayed_lever,scale_4.00,perturbed_acct,13,120,1.921875,2.0,1.6319304249178457
delayed_lever,scale_4.00,perturbed_acct,13,140,1.94140625,2.0,1.7334301234613902
delayed_lever,scale_4.00,perturbed_acct,13,160,1.921875,2.0,1.8220358253930533
delayed_lever,scale_4.00,perturbed_acct,13,180,1.94140625,2.0,1.8607628781733982
delayed_lever,scale_4.00,perturbed_acct,13,200,1.94140625,2.0,1.9070441875043256
delayed_lever,scale_4.00,perturbed_acct,13,220,1.9609375,2.0,1.937941958556916
delayed_lever,scale_4.00,perturbed_acct,13,240,2.0,2.0,1.9404746138062765
delayed_lever,scale_4.00,perturbed_acct,13,260,1.98046875,2.0,1.9602603776552694
delayed_lever,scale_4.00,perturbed_acct,13,280,2.0,2.0,1.973469511328121
delayed_lever,scale_4.00,perturbed_acct,13,300,1.9609375,2.0,1.9577880342680953
delayed_lever,scale_4.00,perturbed_acct,13,320,2.0,2.0,1.9718189551739276
delayed_lever,scale_4.00,perturbed_acct,13,340,1.98046875,2.0,1.981186109821726
delayed_lever,scale_4.00,perturbed_acct,13,360,2.0,2.0,1.9874396969372594
delayed_lever,scale_4.00,perturbed_acct,13,380,1.98046875,2.0,1.9916146415476548
delayed_lever,scale_4.00,perturbed_acct,13,400,1.98046875,2.0,1.9944018678511906
delayed_lever,scale_4.00,perturbed_acct,14,1,0.6328125,2.0,0.015
delayed_lever,scale_4.00,perturbed_acct,14,20,1.27734375,2.0,0.24585562157104207
delayed_lever,scale_4.00,perturbed_acct,14,40,1.71875,2.0,0.6702439863531539
delayed_lever,scale_4.00,perturbed_acct,14,60,1.82421875,2.0,1.0771328573741479
delayed_lever,scale_4.00,perturbed_acct,14,80,1.94140625,2.0,1.3005869921125917
delayed_lever,scale_4.00,perturbed_acct,14,100,1.94140625,2.0,1.467814284290983
delayed_lever,scale_4.00,perturbed_acct,14,120,1.94140625,2.0,1.6026036307236573
delayed_lever,scale_4.00,perturbed_acct,14,140,1.921875,2.0,1.7346950159245824
delayed_lever,scale_4.00,perturbed_acct,14,160,1.98046875,2.0,1.8032623595915227
delayed_lever,scale_4.00,perturbed_acct,14,180,2.0,2.0,1.8686563829190135
delayed_lever,scale_4.00,perturbed_acct,14,200,1.94140625,2.0,1.8887841541975845
delayed_lever,scale_4.00,perturbed_acct,14,220,1.90234375,2.0,1.9257514147568222
delayed_lever,scale_4.00,perturbed_acct,14,240,2.0,2.0,1.950431052600117
delayed_lever,scale_4.00,perturbed_acct,14,260,2.0,2.0,1.9669073755643292
delayed_lever,scale_4.00,perturbed_acct,14,280,1.90234375,2.0,1.9779071001204487
delayed_lever,scale_4.00,perturbed_acct,14,300,1.9609375,2.0,1.9678722206497987
delayed_lever,scale_4.00,perturbed_acct,14,320,1.9609375,2.0,1.9785512383910169
delayed_lever,scale_4.00,perturbed_acct,14,340,1.98046875,2.0,1.9626214317655681
delayed_lever,scale_4.00,perturbed_acct,14,360,1.9609375,2.0,1.975045769873902
delayed_lever,scale_4.00,perturbed_acct,14,380,2.0,2.0,1.9833403570388055
delayed_lever,scale_4.00,perturbed_acct,14,400,2.0,2.0,1.988877889552513
delayed_lever,scale_4.00,perturbed_acct,15,1,0.55859375,2.0,0.01
delayed_lever,scale_4.00,perturbed_acct,15,20,1.09765625,2.0,0.31514353934751005
delayed_lever,scale_4.00,perturbed_acct,15,40,1.69921875,2.0,0.7345588936299947
delayed_lever,scale_4.00,perturbed_acct,15,60,1.8828125,2.0,1.0576739009088758
delayed_lever,scale_4.00,perturbed_acct,15,80,1.9609375,2.0,1.3066016685971509
delayed_lever,scale_4.00,perturbed_acct,15,100,1.9609375,2.0,1.4988596690290974
delayed_lever,scale_4.00,perturbed_acct,15,120,1.94140625,2.0,1.6465936715389664
delayed_lever,scale_4.00,perturbed_acct,15,140,1.90234375,2.0,1.7640631178507147
delayed_lever,scale_4.00,perturbed_acct,15,160,1.98046875,2.0,1.8228687385527247
delayed_lever,scale_4.00,perturbed_acct,15,180,1.98046875,2.0,1.8586865538107633
delayed_lever,scale_4.00,perturbed_acct,15,200,1.98046875,2.0,1.8882796335364551
delayed_lever,scale_4.00,perturbed_acct,15,220,1.94140625,2.0,1.9254145927415371
delayed_lever,scale_4.00,perturbed_acct,15,240,1.94140625,2.0,1.9502061875376497
delayed_lever,scale_4.00,perturbed_acct,15,260,2.0,2.0,1.9667572538560563
delayed_lever,scale_4.00,perturbed_acct,15,280,1.9609375,2.0,1.9778068776712716
delayed_lever,scale_4.00,perturbed_acct,15,300,1.98046875,2.0,1.9851836946152048
delayed_lever,scale_4.00,perturbed_acct,15,320,2.0,2.0,1.9901085164131531
delayed_lever,scale_4.00,perturbed_acct,15,340,2.0,2.0,1.9933963667049364
delayed_lever,scale_4.00,perturbed_acct,15,360,1.98046875,2.0,1.9955913617696683
delayed_lever,scale_4.00,perturbed_acct,15,380,1.94140625,2.0,1.9970567579728464
delayed_lever,scale_4.00,perturbed_acct,15,400,1.9609375,2.0,1.9980350681598675
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,1,0.57421875,2.0,0.01
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,20,0.6484375,2.0,0.18968551714135243
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,40,0.89453125,2.0,0.44800860607498255
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,60,1.203125,2.0,0.6200818313612556
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,80,1.2890625,2.0,0.7825780001429881
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,100,1.47265625,2.0,1.0273513314201377
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,120,1.27734375,2.0,1.263939697964053
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,140,1.671875,2.0,1.3626591412030686
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,160,1.734375,2.0,1.422366192168025
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,180,1.70703125,2.0,1.5106364725724943
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,200,1.7578125,2.0,1.5692188018500652
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,220,1.84375,2.0,1.6012824422943506
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,240,1.86328125,2.0,1.6920699358424705
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,260,1.78515625,2.0,1.7718254145053756
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,280,1.72265625,2.0,1.769118013716891
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,300,1.94140625,2.0,1.8237152859011458
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,320,1.921875,2.0,1.8024680999574982
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,340,1.921875,2.0,1.8468570532911508
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,360,1.98046875,2.0,1.880382164687681
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,380,1.9609375,2.0,1.8553399314268915
delayed_lever,noise_0.10,perturbed_agent_time_cf,0,400,1.921875,2.0,1.8794137850259542
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,1,0.5390625,2.0,0.005
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,20,0.76171875,2.0,0.26220285115911107
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,40,0.8515625,2.0,0.43541453041010103
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,60,1.140625,2.0,0.671845964654723
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,80,1.28515625,2.0,0.7998921995131553
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,100,1.546875,2.0,0.9900392309492156
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,120,1.6328125,2.0,1.2394653783778982
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,140,1.6015625,2.0,1.377771072227471
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,160,1.69921875,2.0,1.4574420939173796
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,180,1.55078125,2.0,1.5561990142864526
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,200,1.7421875,2.0,1.6342264516239937
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,220,1.6953125,2.0,1.7185013871440227
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,240,1.89453125,2.0,1.7711822883614334
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,260,1.94140625,2.0,1.7314664929222046
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,280,1.8828125,2.0,1.7342045923270526
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,300,1.86328125,2.0,1.8225528669816455
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,320,1.84375,2.0,1.8221525770837577
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,340,1.84375,2.0,1.8812676427050168
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,360,1.86328125,2.0,1.8370975731437853
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,380,1.86328125,2.0,1.8695419028813716
delayed_lever,noise_0.10,perturbed_agent_time_cf,1,400,1.98046875,2.0,1.8490970530376225
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,1,0.55078125,2.0,0.01
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,20,0.79296875,2.0,0.2265643412337462
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,40,0.89453125,2.0,0.3736032357170014
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,60,1.0546875,2.0,0.5168627888762033
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,80,1.24609375,2.0,0.7271649461630068
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,100,1.2890625,2.0,1.0233626551117567
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,120,1.4375,2.0,1.163176035012098
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,140,1.62109375,2.0,1.2534298054569732
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,160,1.6015625,2.0,1.2797079523445645
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,180,1.8203125,2.0,1.4763719272619278
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,200,1.72265625,2.0,1.6069574968391709
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,220,1.74609375,2.0,1.653170893517772
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,240,1.921875,2.0,1.7444441236757684
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,260,1.86328125,2.0,1.772434584416654
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,280,1.8046875,2.0,1.7782766388962523
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,300,1.9609375,2.0,1.8338807735879918
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,320,1.8828125,2.0,1.8442437861323
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,340,1.78125,2.0,1.8738698504499318
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,360,1.921875,2.0,1.8957762229129669
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,380,1.8359375,2.0,1.9304193755702708
delayed_lever,noise_0.10,perturbed_agent_time_cf,2,400,1.94140625,2.0,1.8920511190862195
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,1,0.5703125,2.0,0.01
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,20,0.5546875,2.0,0.17302981661720915
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,40,0.78125,2.0,0.3624904079726432
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,60,0.96875,2.0,0.5500723164164004
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,80,1.21875,2.0,0.6837014481737741
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,100,1.31640625,2.0,0.8729850557441222
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,120,1.265625,2.0,1.0866816055376909
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,140,1.58984375,2.0,1.2497269648919291
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,160,1.77734375,2.0,1.3725808893968074
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,180,1.68359375,2.0,1.4182709062667027
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,200,1.734375,2.0,1.5041248334538975
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,220,1.89453125,2.0,1.6116922988708944
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,240,1.84375,2.0,1.6769192054074415
delayed_lever,noise_0.10,perturbed_agent_time_cf,3,260,1.86328125,2.0,1.7598086860090374
