env,method,seed,episode,sample_return,greedy_return,baseline
delayed_simple_spread,ppo_shared,0,200,-1.0757556306000962,-1.0475434383109343,-0.9986100675597199
delayed_simple_spread,ppo_shared,0,300,-1.200146681850148,-0.8497807878579066,-0.9459324165099074
delayed_simple_spread,ppo_shared,1,200,-1.1722307155968814,-1.4104129147567,-1.0255651131652361
delayed_simple_spread,ppo_shared,1,300,-0.964608831551955,-0.9556889596665213,-1.1459939898850229
delayed_simple_spread,ppo_shared,2,200,-0.9291356169511222,-0.9318875131225873,-0.9864421064196773
delayed_simple_spread,ppo_shared,2,300,-0.9762922346043413,-1.337900382905014,-1.0500374673802029
delayed_simple_spread,ppo_shared,3,200,-1.1169867792658645,-1.1491919140345987,-1.0370066497127297
delayed_simple_spread,ppo_shared,3,300,-0.76137642684519,-0.8179170772896469,-0.9167474880052544
delayed_simple_spread,ppo_shared,4,200,-1.0783861707963218,-1.0026634356242492,-0.9874106237921914
delayed_simple_spread,ppo_shared,4,300,-0.8658030094518259,-0.8193781504442121,-0.9711929059012114
delayed_simple_spread,ppo_shared,5,200,-1.0641450188462942,-1.0527443632198223,-0.9513756438259044
delayed_simple_spread,ppo_shared,5,300,-0.8964104629060838,-0.900101490604736,-0.913087092568179
delayed_simple_spread,ppo_shared,6,200,-0.9410292569030732,-0.8530140557396464,-0.9993856003731788
delayed_simple_spread,ppo_shared,6,300,-0.9334269392171004,-0.8927783117296748,-1.0916313936715754
delayed_simple_spread,ppo_shared,7,200,-1.0126259132366848,-0.8439737164607186,-1.0533229109065783
delayed_simple_spread,ppo_shared,7,300,-1.2295185334749783,-1.1350301769380122,-0.9518477457279998
delayed_simple_spread,ppo_learned_agent_time_cf,0,200,-1.204952258997697,-0.9889800465292818,-1.0602035149055409
delayed_simple_spread,ppo_learned_agent_time_cf,0,300,-1.245612345128745,-1.084873658329305,-1.0143953906013303
delayed_simple_spread,ppo_learned_agent_time_cf,1,200,-0.9458858452844257,-0.9334823657362599,-0.9737359627303948
delayed_simple_spread,ppo_learned_agent_time_cf,1,300,-0.9940627202696598,-0.7739647044696746,-0.912019957882519
delayed_simple_spread,ppo_learned_agent_time_cf,2,200,-0.9431969401210797,-1.1867779942934802,-1.03564919492769
delayed_simple_spread,ppo_learned_agent_time_cf,2,300,-0.8868806772193147,-1.1068182306967036,-1.1207202606710767
delayed_simple_spread,ppo_learned_agent_time_cf,3,200,-1.0852186203242513,-1.321876035909355,-1.0267404177350135
delayed_simple_spread,ppo_learned_agent_time_cf,3,300,-0.7135844157654575,-0.8305003315798516,-0.9012411623630436
delayed_simple_spread,ppo_learned_agent_time_cf,4,200,-0.9580900857781465,-0.8915535904855305,-0.8862796473803184
delayed_simple_spread,ppo_learned_agent_time_cf,4,300,-0.7876064407503004,-0.6963081292615328,-0.8772117733803467
delayed_simple_spread,ppo_learned_agent_time_cf,5,200,-1.0857047241091486,-1.1436940103823903,-1.0604672045084362
delayed_simple_spread,ppo_learned_agent_time_cf,5,300,-1.032863661480385,-0.9180533588450807,-1.0372019944879178
